store_id,sku,product_name,price,expiry_date
STR0003238,bcddf247-83e7-4056-b6f1-c1edcac43a9d,Cheese - Bocconcini,$680.94,11/01/2023
STR0003330,009dac4e-2747-438b-aca6-86c9429ded75,Rolled Oats,$426.12,07/21/2023
STR0003237,d7f6ce7c-ff10-4cf6-9218-e7a1db699d29,Lemon Tarts,$49.66,08/23/2023
STR0003238,3dfe2c4e-6642-42f6-9091-9374f37c9b6b,"Rum - White, Gg White",$405.21,07/26/2023
STR0003236,5e056950-e646-4967-bb41-b98e2b42b348,Limes,$29.26,10/09/2023
STR0003236,4d653b2c-8b3b-4837-ba57-4d86f36d997d,Huck White Towels,$401.27,06/15/2023
STR0003236,0667045b-e8ed-4a66-8e47-07e70375075f,Spic And Span All Purpose,$452.17,08/30/2023
STR0003236,63c5f8e5-c827-4571-83e9-eaab0318773a,Kahlua,$710.67,11/20/2023
STR0003238,191df81e-d281-4c67-922f-88f9e94ee8a2,Island Oasis - Banana Daiquiri,$966.77,09/23/2023
STR0003236,f6d751ad-8f4c-4ac6-8a72-66ea3081d26e,Chocolate - Unsweetened,$880.88,07/04/2023
STR0003237,1a7a4382-70fc-45ef-99ea-560f750757e6,Onion Powder,$799.77,05/28/2023
STR0003236,f3280798-aef9-4ba1-91b1-7dba662b76f0,"Wine - White, Antinore Orvieto",$917.23,06/04/2023
STR0003236,aa4af1eb-ee5b-4046-8d8f-bab620b19a59,Lettuce - Lambs Mash,$562.78,03/03/2024
STR0003237,fa23d9df-8a0f-4cad-a67b-b4291508a85f,Juice - Apple 284ml,$524.47,09/26/2023
STR0003236,5c909daf-b433-417b-a895-ec691908e9f5,Soup - Campbellschix Stew,$233.94,10/11/2023
STR0003239,964103ff-f48f-4dba-8fd4-f0b1df09f7ad,Sour Puss Sour Apple,$175.79,08/23/2023
STR0003237,5ef32b49-f7e6-43e8-ba3a-3c00920a5f20,Clam - Cherrystone,$260.39,04/01/2023
STR0003236,60f168c8-ab9f-40b2-99a6-4edfc83ce5ca,"Trout - Rainbow, Fresh",$773.78,10/15/2023
STR0003236,cf27f25a-250b-487a-aae4-22b79e9255ab,Curry Paste - Green Masala,$304.09,03/26/2023
STR0003238,d2872f4e-7007-4741-bba7-6afd0028cbf2,Squid - Tubes / Tenticles 10/20,$343.80,02/11/2024
STR0003237,3a17a238-de62-45f1-894e-08a0ea1b31dc,Cookie - Oreo 100x2,$314.12,11/27/2023
STR0003236,dfb5a22f-b119-42ff-8f56-8dec83f033d9,Carrots - Jumbo,$199.74,01/05/2024
STR0003236,ef6a6e67-494b-41a7-a7b3-208dd80fb187,"Cheese - Brie, Cups 125g",$909.21,05/14/2023
STR0003236,3268a56b-62cb-4aed-ba5e-df1f45d8b16e,Uniform Linen Charge,$462.87,12/22/2023
STR0003236,975e2019-b8e9-4d9b-ace7-9320c22d9f1e,Lettuce - Belgian Endive,$550.40,09/03/2023
STR0003237,a445d4e4-726a-45a5-9f4f-74ff590d4b0d,Langers - Cranberry Cocktail,$17.48,12/30/2023
STR0003236,cec7d260-d6c1-4967-b7b2-6334146730e7,"Pork - Bacon,back Peameal",$343.09,07/02/2023
STR0003238,c9523d63-7971-4d03-9c84-827c255e0d99,Pastry - Plain Baked Croissant,$860.31,02/01/2024
STR0003236,2331228c-10ac-42c2-9226-5574bf6f7078,Bread - Corn Muffaleta Onion,$998.08,05/17/2023
STR0003238,564af475-448c-4c6f-9e7b-2ab894ce1ad1,Ostrich - Fan Fillet,$855.72,11/22/2023
STR0003236,fe28a757-47a3-45b3-97b4-315d8676b9df,Chinese Foods - Chicken Wing,$908.06,12/12/2023
STR0003237,549141ee-3a99-4101-a90d-af7557488e95,Sweet Pea Sprouts,$617.96,02/28/2024
STR0003236,8e1333ac-0b47-4824-84f6-6e0dd56e023c,Wine - Rioja Campo Viejo,$174.06,02/15/2024
STR0003237,344e7387-379e-46c0-81ce-4bc7d969e340,Anchovy Paste - 56 G Tube,$605.41,08/06/2023
STR0003331,4fb3e816-4718-4476-96ba-7f85e9c86281,Muffin - Mix - Creme Brule 15l,$398.88,01/19/2024
STR0003236,58e74908-789f-4cd3-bcb1-e8cd9183d2df,Green Scrubbie Pad H.duty,$975.99,01/21/2024
STR0003236,ee582d91-0e8d-4ae8-984c-096a21b0e292,Huck Towels White,$596.61,03/28/2023
STR0003237,ef726f15-a11a-420f-adb4-1ab080ba6120,Coffee - Decaffeinato Coffee,$542.77,01/27/2024
STR0003236,e5de2a44-c330-41e0-b8f7-b40310a451fc,Cheese - Blue,$103.21,01/28/2024
STR0003236,21148c34-6429-4d1c-9cb9-af20a74a76b3,Pie Shell - 5,$936.53,02/16/2024
STR0003237,80965a5f-932c-47b8-b793-ae575b779c34,Cleaner - Lime Away,$225.32,10/13/2023
STR0003236,363f3c9a-2114-4039-89ea-aabd19a41ac4,"Pasta - Fusili, Dry",$870.69,03/06/2023
STR0003236,fd3f649f-4c9d-40ad-bb48-e6bffdeaf178,"Wine - White, Pinot Grigio",$519.50,02/25/2023
STR0003236,f3a0072e-d972-41a9-869b-ac7dda165468,Broom Handle,$285.68,09/22/2023
STR0003330,83a46fed-cef2-462f-89b2-4c51626bd5fb,Halibut - Fletches,$446.43,09/22/2023
STR0003238,93b46200-79d0-44ec-98a6-7eb6de148596,Wine - Manischewitz Concord,$705.61,07/09/2023
STR0003236,aee4a47a-19c4-4ec1-a49e-8ff34c3ba8b3,Soup Campbells Mexicali Tortilla,$483.92,10/27/2023
STR0003236,f6fd759a-c38d-469a-afb0-bf8dec09f131,Pie Filling - Apple,$676.99,04/22/2023
STR0003238,deeede33-97bf-43cd-a316-d6ae0e2b4908,Graham Cracker Mix,$749.22,01/20/2024
STR0003236,4d55bfb2-c739-4727-9e91-be3a56e54150,Cookies - Amaretto,$636.13,02/20/2023
STR0003236,76559532-e7ec-4f58-a410-4a52e45389f5,Rice Wine - Aji Mirin,$377.55,01/12/2024
STR0003236,d1e1b180-c787-45c6-bb6b-648840bc1755,Mustard - Pommery,$629.98,02/18/2024
STR0003237,90159afe-e2d5-4cae-a540-98e88962f3ae,Grapefruit - Pink,$224.86,04/10/2023
STR0003236,e7cbdfd6-1a94-4f75-b181-2d5e58e8aa6d,Eel - Smoked,$831.97,09/10/2023
STR0003236,f2c7ec33-74d1-4a94-86ac-dbbba193592f,Crackers - Soda / Saltins,$876.56,11/15/2023
STR0003236,f1c0c01b-3063-4f69-a287-4e1487c58b34,Creme De Menthe Green,$250.60,03/26/2023
STR0003330,2f5d70f7-b3c7-4c18-8ee1-26107057c346,Venison - Ground,$588.00,08/29/2023
STR0003236,7430bdc1-e6b6-4b52-b0bf-4d85bf850039,Cheese - La Sauvagine,$545.27,09/14/2023
STR0003236,78af4043-48f4-4b08-acf5-6ea08a4bc137,Flour - Masa De Harina Mexican,$585.95,04/05/2023
STR0003236,6eadc1b4-d3ad-4b45-bb46-bf33467f2e14,Cheese - Augre Des Champs,$521.57,02/23/2023
STR0003236,42cc916b-13d0-4680-a9e8-0e6ae83b5fbf,Pepsi - 600ml,$303.90,06/08/2023
STR0003237,74c57f15-8157-4a5a-9c9e-6cc313d63316,Chicken - Tenderloin,$421.64,06/14/2023
STR0003236,7aa74dde-5ceb-41bd-a74e-06bfc4507539,Tomatoes - Yellow Hot House,$796.90,07/25/2023
STR0003237,9bade426-ae8c-4e55-bda4-3dbed2728f65,Mix - Cocktail Ice Cream,$796.67,07/19/2023
STR0003238,bea06fe6-ef5a-45c8-85e1-46747171aa36,Wine - Chateau Timberlay,$12.69,03/18/2023
STR0003236,ed54d9ff-80dd-42fb-b644-f99a8111fea7,Table Cloth 81x81 Colour,$911.44,03/08/2023
STR0003236,f3054e8b-3f87-4101-ada6-98cd1d243d8e,Sherbet - Raspberry,$536.42,02/17/2024
STR0003236,2dd8de18-8282-4f01-b06f-b4831ec5360e,Crackers - Soda / Saltins,$103.17,08/29/2023
STR0003236,e9928da5-aa66-4f0a-a701-e90ad324ae11,Wine - Guy Sage Touraine,$658.02,10/13/2023
STR0003236,19b85629-7854-49b4-b91f-50bbbb081fb2,Vinegar - Sherry,$505.01,08/17/2023
STR0003236,91c0135b-5769-455d-bdf2-28156641ba93,"Arctic Char - Fresh, Whole",$981.26,08/19/2023
STR0003331,158956b3-76a1-4680-95fa-cb1abda6ee36,Juice - Lagoon Mango,$785.47,05/09/2023
STR0003238,eeed7f21-f21f-49e6-93d3-172c284c4047,Grand Marnier,$602.73,12/01/2023
STR0003236,5d2aeb0a-c3fe-4a5d-bd17-7de02a05ea37,Transfer Sheets,$123.23,03/12/2023
STR0003236,105283fb-3ea6-431b-b011-c82f8535950b,"Clams - Littleneck, Whole",$927.73,08/18/2023
STR0003239,13f3b4cd-fbbd-42ca-b157-dc45b3c7ae8b,Ginsing - Fresh,$611.94,06/24/2023
STR0003238,c3a07df4-0186-4d71-b8e2-34515d43a13e,Pork - Back Ribs,$257.76,03/06/2023
STR0003238,be464a51-df7a-479a-9204-3e77ce1e382f,Sprouts - Onion,$364.88,02/24/2024
STR0003237,d762fe1e-c41b-42b1-8cb0-6555e71abbd2,Bacardi Raspberry,$881.58,04/20/2023
STR0003236,22da868f-1666-4a2f-8a62-74eed0851770,Fruit Mix - Light,$78.95,09/05/2023
STR0003236,e05f20d8-cf7e-4a72-9469-131bb7d9a213,Pork - Sausage Casing,$68.10,02/10/2024
STR0003237,e6361bf0-78d9-4e10-8ce0-14d6b89593c3,Tarragon - Fresh,$560.50,04/22/2023
STR0003237,3e80fe03-e610-4d90-a054-d9befda322bf,Grapes - Red,$557.04,04/13/2023
STR0003236,85447a98-f183-4ba4-8212-c8d748ca0c56,Chips - Assorted,$492.63,03/24/2023
STR0003238,bbfeb898-611e-403b-b4ab-0ff7b1317851,Pepper - Sorrano,$741.39,05/31/2023
STR0003238,dbc97863-0eae-4f7a-b54b-2cac0edd170f,"Soup - Knorr, French Onion",$785.55,07/15/2023
STR0003238,6ecf4f47-720c-45c7-80e8-69bd73ecf35e,"Loaf Pan - 2 Lb, Foil",$248.69,10/12/2023
STR0003236,cb7c1a07-722a-415f-872a-908dd91d35b9,"Mushroom - Enoki, Dry",$401.88,01/07/2024
STR0003236,8903ff5d-0835-4073-8f2d-1fb905a3913f,"Tart Shells - Sweet, 3",$33.51,03/07/2024
STR0003237,15522abe-4f2e-448e-8df8-5b830a7a25c0,Cup - Translucent 7 Oz Clear,$956.14,11/18/2023
STR0003238,b5877b3f-7bba-48a2-9a0a-b1f9a3383dc6,"Pork - Butt, Boneless",$626.99,11/23/2023
STR0003236,2b0ac971-69c5-4355-9a83-84a22a3a5c1b,Oil - Peanut,$598.96,04/22/2023
STR0003236,55c5300d-822f-4bad-84c7-f81d93558ec2,Sunflower Seed Raw,$273.02,08/29/2023
STR0003236,9a223b69-7195-49f9-a9b7-c58107e060fe,"Cheese - Woolwich Goat, Log",$767.37,01/03/2024
STR0003236,713d6257-6681-48ae-8b2c-c7086fdec9ba,Squid Ink,$246.34,12/15/2023
STR0003236,7d3646b8-8d86-4f3c-bd12-b252fa61f292,Cheese - Colby,$586.71,06/23/2023
STR0003238,948a7b42-3bf6-4b1a-8f69-99f333d8b7e2,Pasta - Angel Hair,$578.19,03/27/2023
STR0003236,18fdfa9f-296c-4656-92ce-776aef5ecfc7,Muffin - Bran Ind Wrpd,$737.50,03/11/2024
STR0003236,cce6b3b1-4466-4f5a-8d4f-8c421fee9dd7,Sponge Cake Mix - Vanilla,$564.60,12/04/2023
STR0003237,a55a96ca-e3e7-4b3c-af80-3afb0ffa7966,Wine - Pinot Noir Pond Haddock,$197.40,10/02/2023
STR0003237,5fc532d4-1c08-4cb4-b2c7-60f4be29f31c,"Beef - Rib Roast, Capless",$608.51,10/07/2023
STR0003238,5338ddaa-ea08-4426-8dca-e107afc1990b,Glass Clear 7 Oz Xl,$388.95,12/18/2023
STR0003237,fed3d498-8784-4106-a897-576e990b0531,Butter - Salted,$106.05,03/11/2023
STR0003237,b2e0b563-91bb-4bf7-85cd-6957e96c59fb,Lettuce - Sea / Sea Asparagus,$264.71,06/19/2023
STR0003236,5e74beac-b05c-4e77-82cd-b86a65c3f3bb,"Bread - White, Sliced",$492.47,12/24/2023
STR0003237,7c80a060-d6f7-472d-8bd4-9a5f5a569218,Icecream Cone - Areo Chocolate,$883.39,08/15/2023
STR0003236,ec9eef08-2a96-4695-9ac2-b4c38f5cc4a8,Beef - Sushi Flat Iron Steak,$144.92,10/04/2023
STR0003236,d7ae9ce3-e5c6-4277-bf49-b125f6f92853,Beer - Sleemans Cream Ale,$171.24,03/26/2023
STR0003237,58576feb-8bc3-4c0f-8f77-fd4d68f2ff62,"Marsala - Sperone, Fine, D.o.c.",$990.50,04/25/2023
STR0003237,41a49385-1d09-47b0-a25e-4f1f43e1f196,Tomatoes - Cherry,$239.13,10/02/2023
STR0003237,4f1e7fca-2656-462d-9214-12ba22dcfa77,Ice Cream Bar - Rolo Cone,$946.62,02/07/2024
STR0003236,22a9c5bf-a159-4cf8-8a60-7985dff1b3f6,Cookie Chocolate Chip With,$934.83,08/29/2023
STR0003238,091e33ae-d7f7-48e0-936c-2a450473d1ae,"Water - Mineral, Carbonated",$90.88,05/06/2023
STR0003237,d19f18e6-c4c2-437d-8acd-4a87eb9ef463,Mcgillicuddy Vanilla Schnap,$354.46,01/13/2024
STR0003237,c58eba4e-5166-4d60-a74e-d63691eea7dc,Yogurt - French Vanilla,$604.17,10/13/2023
STR0003237,62891f7c-2d54-4e93-a9d2-1cafa29d5c16,Plaintain,$332.43,02/07/2024
STR0003332,e62d01fe-6db8-4f3b-b28c-a5bbc8709305,Milk - Condensed,$684.20,11/24/2023
STR0003239,e4ba3632-6dd0-4f30-a047-73fde8dc9184,Sauce - Plum,$742.54,11/11/2023
STR0003239,9ad5f9b8-22ed-4f05-942f-6dad63011ac5,"Wine - Red, Cabernet Sauvignon",$141.27,04/28/2023
STR0003236,c26a53df-f134-47d4-a643-57634e6d75fc,Table Cloth 54x54 White,$831.70,10/16/2023
STR0003236,5bfd29db-8860-45ef-a346-596f04143d6f,Container Clear 8 Oz,$561.26,10/22/2023
STR0003237,25fcf71c-5a4b-407c-9f9c-16d6b0944b7b,Tomatoes,$244.84,02/17/2024
STR0003236,11a1be4b-6a1d-4409-9571-a3e85542f566,Pie Filling - Cherry,$439.22,07/22/2023
STR0003237,e0af4bc0-c3c4-4115-ab0f-2d5fc2ed0cc3,V8 Splash Strawberry Banana,$565.20,05/24/2023
STR0003237,936fb152-6624-49ad-8b43-b81b4b1245bc,Hog / Sausage Casing - Pork,$212.04,08/02/2023
STR0003330,1c3e25f1-2e92-4777-b244-3819fcf656bd,Wine - Cotes Du Rhone Parallele,$993.95,09/05/2023
STR0003239,ab377811-2012-4208-a956-0135ea2602ee,"Crab - Dungeness, Whole",$785.56,12/02/2023
STR0003236,2f65537e-4460-4e99-b2e5-97945f05b5c8,Tamarind Paste,$891.80,11/08/2023
STR0003238,abe298e8-521e-4ec9-8c62-54d407f0a7ff,Coffee - Ristretto Coffee Capsule,$819.55,03/09/2024
STR0003236,6499b7f0-203f-4250-bca2-55f5542ea1e0,"Lamb - Whole, Frozen",$12.77,02/01/2024
STR0003238,761bef8b-bb14-4eec-aa91-67fae634bb84,"Turkey - Breast, Boneless Sk On",$238.14,01/15/2024
STR0003236,77225dd3-0a7c-4261-b857-4ced2e83d8d1,Longos - Burritos,$751.77,12/13/2023
STR0003238,eebe36f3-66a0-4fc3-9b68-db16ddf7cd72,"Wine - Saint - Bris 2002, Sauv",$169.07,12/28/2023
STR0003334,2ba71b76-c4d2-44db-a8f7-eca454b503c6,"Pepper - Black, Whole",$538.49,11/10/2023
STR0003236,5c63973b-b0a5-4892-9df2-f53ec42f92ec,Miso Paste White,$655.79,01/12/2024
STR0003236,525f180e-2b13-4fe2-881a-3e6fcd0f5805,"Cherries - Bing, Canned",$312.69,02/13/2024
STR0003237,840e4761-400f-4155-92d9-0cc67ae8208b,Wine - Champagne Brut Veuve,$863.56,09/18/2023
STR0003237,c59e7650-2ad3-412e-a95e-e19483764171,Kaffir Lime Leaves,$150.76,09/19/2023
STR0003236,e4c76f7f-0f35-4a4d-816c-6254b6165ecf,Pop Shoppe Cream Soda,$217.66,03/26/2023
STR0003237,beb0061f-380f-4966-8d87-40fb705b2033,Coffee - Egg Nog Capuccino,$945.34,02/28/2024
STR0003236,f9a1fb8b-f857-4ec2-bbff-3b00850b8b00,Sauce - Mint,$588.12,07/15/2023
STR0003330,0d8cee55-746b-4022-ba41-a8697813170c,Wine - Zonnebloem Pinotage,$21.11,12/01/2023
STR0003237,df2c63c2-eaaa-4eca-82b5-41a838eadaa5,"Pork - Loin, Bone - In",$718.11,04/16/2023
STR0003236,8487f557-2c9d-4007-932e-656ee3d4fa2c,Veal - Nuckle,$89.29,09/18/2023
STR0003236,17825844-c3b8-4124-8c40-3bf1303846f2,Sprite - 355 Ml,$178.32,03/22/2023
STR0003237,f4254189-a871-4e96-b911-b0c44764c758,Cocoa Feuilletine,$532.67,03/05/2024
STR0003236,2fc4e7f1-285b-4474-acee-71b59378e7b9,Vinegar - Red Wine,$843.90,01/10/2024
STR0003237,9156e11d-3cc3-4955-83d7-5b621e00c97a,Pears - Bartlett,$261.96,05/15/2023
STR0003237,0ed98589-ad30-4628-a4ef-5b8e36e93825,Cookies - Assorted,$994.85,08/14/2023
STR0003238,58cffd99-c583-42d2-9d50-ab285a4825ae,"Potatoes - Purple, Organic",$549.30,05/11/2023
STR0003236,4e75d54c-f3aa-4c40-8fdf-0cfb597f0010,Icecream - Dibs,$308.10,09/30/2023
STR0003236,13fb74a5-2267-48b0-b012-6a5cce8a24f1,Cheese - Cambozola,$570.23,04/08/2023
STR0003236,4e11c7a6-229f-4183-905f-18df96904d66,"Stock - Veal, Brown",$956.87,02/27/2024
STR0003237,81ae011a-9ecf-4b03-a62d-a630c4a3b35a,Bar Energy Chocchip,$993.06,05/22/2023
STR0003236,0bcd2e24-41ca-422d-b0c9-e519a56f08aa,Pears - Anjou,$875.26,08/06/2023
STR0003237,74e1603f-1956-43dc-9d26-92e640e4a8c0,Chick Peas - Canned,$883.40,01/28/2024
STR0003237,f4dad92a-be0c-4735-8540-09ed39d57710,Ice Cream - Chocolate,$380.86,03/04/2023
STR0003238,7d580ef9-2344-4fcd-8630-e1a8085ee2bf,Foie Gras,$701.00,08/20/2023
STR0003238,e3abe77a-15be-4b21-b83c-0cf7ef46d998,Hipnotiq Liquor,$644.64,02/19/2023
STR0003236,4bd0000e-2007-45e6-a34b-0ff4ce4c90fc,"Chestnuts - Whole,canned",$623.60,11/22/2023
STR0003237,6c97bedd-653b-4c83-b354-4845aee783c1,Arctic Char - Fillets,$384.71,12/08/2023
STR0003236,43e65cbe-4004-4de2-91fe-aa0dc0444c0e,Dry Ice,$513.45,02/08/2024
STR0003236,6e75e49e-b1e8-4ee8-8d0d-5ad06f19d80e,"Turkey - Breast, Boneless Sk On",$660.09,03/07/2023
STR0003236,a42790c2-bfdd-488b-ad0b-70c17ea33f14,Cucumber - Pickling Ontario,$217.93,12/21/2023
STR0003237,79196108-9a6d-4aa3-b6dc-706a7a0a9dcf,Lighter - Bbq,$176.18,09/28/2023
STR0003237,eca0cd69-fbd5-4e8e-ab8e-d9a02f76bd86,"Beef - Outside, Round",$739.53,05/04/2023
STR0003237,5621bb72-b2ec-4b6e-9804-f4dc3f8cdc8f,Cake - Pancake,$761.03,01/05/2024
STR0003236,aceeff96-55f3-4352-b731-83ad06f56b7f,Bread - Corn Muffaletta,$210.30,09/15/2023
STR0003236,f3d1c527-cf31-4652-8565-9d23d1442cbe,Napkin - Beverage 1 Ply,$552.24,03/07/2023
STR0003237,8476d602-8b92-4ffc-9d1a-528521bf9cbb,Venison - Liver,$196.91,06/22/2023
STR0003236,29bd6d31-fa50-4575-b613-efcab6db4d15,Turkey Tenderloin Frozen,$809.99,03/13/2023
STR0003332,c542abf4-2d15-4467-9f24-4bf495d2d18c,"Liqueur Banana, Ramazzotti",$846.35,02/27/2024
STR0003237,80a6d339-f61b-4220-ac62-c441d7a2642e,"Liqueur Banana, Ramazzotti",$59.55,02/23/2024
STR0003237,5ea6f351-41d7-4e40-9159-b111346dd4ee,Rambutan,$187.98,12/02/2023
STR0003237,b85292d6-799f-45ca-b78d-c64db0d1a3c2,Beef - Kobe Striploin,$859.74,08/31/2023
STR0003333,7e5ae5b4-d743-4938-a85b-09294ef9620f,Pickles - Gherkins,$300.10,07/26/2023
STR0003236,15671314-d828-4af1-a0b6-a44691982078,Kiwi Gold Zespri,$616.02,01/08/2024
STR0003239,41ce1512-291d-4d48-800e-a75f6b5b93f0,Anchovy Paste - 56 G Tube,$399.82,03/08/2023
STR0003237,6884d02e-38ab-4f6d-8c70-7aca46d5e941,Nestea - Iced Tea,$388.65,12/23/2023
STR0003238,dbb886b7-7b46-468d-9a24-5f250b95aa78,"Wine - White, Riesling, Semi - Dry",$149.44,01/18/2024
STR0003236,5fc572e2-7b16-481c-9649-0168b836c2d9,Sauce - Hp,$888.78,01/05/2024
STR0003236,e00d0c65-362a-4b8f-a381-9282ec9d7be7,Sour Puss - Tangerine,$736.47,12/18/2023
STR0003237,1b086d63-0d66-404d-bfec-06a180feb8c0,Sambuca - Opal Nera,$812.37,03/02/2023
STR0003236,10f60a2d-8fd8-4379-9ebb-15d7c6970c4b,"Bread - Bagels, Plain",$811.17,05/25/2023
STR0003236,7efa23b6-393c-4111-b668-df3405cdd6c7,Green Scrubbie Pad H.duty,$657.25,01/04/2024
STR0003237,7a47a19d-1d9a-4421-921b-5d60573b1288,Urban Zen Drinks,$785.59,11/12/2023
STR0003237,f293f523-dbf4-41b0-89d9-5e95bba33164,"Noodles - Cellophane, Thin",$14.97,02/22/2024
STR0003236,22bd6fc5-d011-417f-9e5d-b245361d8c75,Chevere Logs,$969.56,06/09/2023
STR0003238,fa3c6758-5ea9-4246-9727-f0f0d6b2cfec,Table Cloth 81x81 Colour,$118.07,10/20/2023
STR0003236,bcac8242-0c1f-45ad-8487-ec14a8f17e04,"Ranchero - Primerba, Paste",$326.53,01/11/2024
STR0003236,cdba31c3-8938-42b9-a9b1-33fc50bca276,Wine - Alsace Riesling Reserve,$543.05,12/21/2023
STR0003236,850d58d3-2bdc-48ec-bd7f-28aa96fbb1d8,Bread - Rye,$623.88,12/21/2023
STR0003236,b690e4c4-7de1-4332-816f-c6424ad401c8,Coffee - Cafe Moreno,$485.15,10/24/2023
STR0003237,993210c9-79e1-4d46-97bc-2a8c5add1b44,Port - 74 Brights,$326.75,03/05/2023
STR0003236,e72062b7-067e-4bce-8b20-738023d5b0f9,"Pasta - Penne, Lisce, Dry",$321.56,11/11/2023
STR0003236,5afd5fdd-623d-43cd-b016-f0de882e543e,Chick Peas - Dried,$194.76,11/17/2023
STR0003236,09475cce-0fc1-401b-baee-4410e001757d,Cheese - Asiago,$434.07,10/10/2023
STR0003236,2b6bd815-bfdb-4324-bd23-a7ac817b2083,Lettuce - Red Leaf,$617.59,04/23/2023
STR0003237,3d82b61d-0e15-46cd-9047-588721e8a04d,"Salmon - Atlantic, Skin On",$897.00,12/10/2023
STR0003237,14381f44-fb10-4d62-bd24-b4fc64191068,Wine - Fume Blanc Fetzer,$907.28,05/11/2023
STR0003236,5b55db71-0dbf-48c0-9d00-835e05b0e731,Ecolab Digiclean Mild Fm,$812.04,03/14/2023
STR0003236,f216315e-052e-4fc1-a58c-079ac7f9ca95,Beef - Cow Feet Split,$44.96,08/28/2023
STR0003236,62959a92-7afc-4f85-bb7b-eb59285be94a,Bacardi Raspberry,$94.83,04/11/2023
STR0003237,9d80cdfd-d1eb-4b06-a90f-fec085ff8992,"Stock - Beef, White",$69.26,02/23/2024
STR0003239,f86ef200-26d7-48c1-bf84-f6610ba2c6b3,Fireball Whisky,$733.92,10/14/2023
STR0003236,375f8327-36e7-4da0-85bc-ba55c723e5db,Hagen Daza - Dk Choocolate,$589.28,05/11/2023
STR0003236,138d75b7-fbe4-40f8-86b0-a1ea67b1f105,Goat - Leg,$306.07,03/15/2023
STR0003236,c222a5dc-cf1a-4254-8539-3561a4cdffc2,Carrots - Jumbo,$744.15,07/23/2023
STR0003332,e20e77fb-744a-4495-b2ae-dc9543a85326,Scallops - 10/20,$49.62,08/21/2023
STR0003236,ec891465-2d9e-4e62-af3b-1299f7cdc10b,Wine - Pinot Noir Stoneleigh,$336.70,10/21/2023
STR0003237,8528a66f-96cd-4149-818f-112581f5216c,Caviar - Salmon,$211.17,12/04/2023
STR0003236,91cad94d-18ed-4b38-825b-669034136763,"Wine - White, Pelee Island",$323.65,11/03/2023
STR0003331,03eb254e-74b9-4136-9df3-621b699efe8d,Squash - Guords,$769.06,01/17/2024
STR0003236,bbdbabae-a117-41b6-b18f-4083ead4cb2f,Jameson - Irish Whiskey,$243.75,03/05/2023
STR0003236,f9ecafec-67c2-467a-bda9-587327462632,Tomato Puree,$652.84,06/05/2023
STR0003236,5cead144-329e-469a-aecb-d7fd3aab3382,Carbonated Water - Orange,$546.08,03/17/2023
STR0003236,cfe673cb-23b4-4a3b-80e9-e75a7a72a95e,Straws - Cocktale,$944.84,10/15/2023
STR0003236,34f7088f-fb97-4fc5-9bd5-a6830e95d1b9,Grapes - Red,$729.02,03/05/2024
STR0003237,d9353326-be78-458d-9ae3-f03dcf02ffe3,Mushroom - Chanterelle Frozen,$983.08,10/06/2023
STR0003236,1bc4912f-3f15-4249-a0de-3c666af71a6e,Numi - Assorted Teas,$341.43,08/19/2023
STR0003236,c621ca48-e5da-4499-a83d-2ad789cdf3a5,Coffee - Egg Nog Capuccino,$810.92,02/21/2024
STR0003236,a6f471df-4fe8-46aa-abaa-5ba6802a4986,Mangoes,$402.55,10/08/2023
STR0003238,0c12d4fb-7bb1-4a96-8705-3713d91fe99e,Chick Peas - Dried,$640.46,02/10/2024
STR0003236,61b957b2-abd6-4f79-9ce9-ba21b37f2fc0,Chivas Regal - 12 Year Old,$966.48,09/21/2023
STR0003236,d9fee2fa-a957-410f-97e1-76cc61300a3a,"Pasta - Fett Alfredo, Single Serve",$422.81,01/26/2024
STR0003236,b9e203f9-a6e1-4899-a712-02667b8d87dc,Bread Base - Goodhearth,$213.59,03/20/2023
STR0003237,d37bb45b-f825-47bc-be03-365e244a957d,Soy Protein,$52.06,02/20/2024
STR0003236,04f19b8e-3e48-492a-a209-6bc04991dcc2,Foam Espresso Cup Plain White,$406.09,01/06/2024
STR0003237,f8b42644-2c45-4ca0-bc2d-27ea457ed845,Nutmeg - Ground,$216.43,07/22/2023
STR0003236,f0eba7da-f529-44d6-b3be-9d5f6fab9c40,Duck - Legs,$529.48,06/26/2023
STR0003238,9d88b8fc-8aa5-451e-a4d4-f08bc1ecb900,Chicken - Bones,$980.54,07/18/2023
STR0003236,b51c7b47-aa20-46c2-a70b-479e39bd0971,Flour - Chickpea,$950.54,11/25/2023
STR0003238,7c4e1f57-fbfe-466c-a143-a6535c175854,Waffle Stix,$842.74,03/07/2023
STR0003236,5eeee627-e6c5-4ab5-8643-70e6e74ad07c,Sauce - Fish 25 Ozf Bottle,$684.45,01/10/2024
STR0003238,bf521d20-a537-48ce-a7cf-bb87f0a02827,"Pepsi, 355 Ml",$589.73,02/09/2024
STR0003236,74dec326-2165-4315-b91e-d7d91862266d,Table Cloth 90x90 White,$171.37,08/26/2023
STR0003236,8b330353-074e-49cb-9d9d-8087b840c4d1,Table Cloth 53x69 White,$514.19,06/22/2023
STR0003236,7f66f8eb-f2c7-42e7-928f-b01799131ca0,"Placemat - Scallop, White",$275.82,08/17/2023
STR0003237,b7a8d850-804f-425a-953b-c22e6c43de93,"Gingerale - Schweppes, 355 Ml",$833.79,06/05/2023
